ID,InstallYear,Diameter,Length,Material,ExpBreak (Target),Age2018
11028,1923,6,12.59,3,0,95
11030,1923,6,14.33,3,0,95
11031,1923,6,22.57,3,0,95
11032,1923,6,42.99,3,0,95
11035,1923,6,189.02,3,0,95
11041,1923,6,15.63,3,0,95
11042,1923,6,13.45,3,0,95
11043,1923,6,334.64,3,0,95
11048,1923,6,13.89,3,0,95
11049,1923,6,38.67,3,0,95
11051,1923,6,61.64,3,0,95
11052,1923,6,384.57,3,0,95
11055,1923,6,38.23,3,0,95
11056,1923,4,637.89,3,0,95
11060,1923,6,447.62,3,0,95
11062,1923,4,13.02,3,0,95
11063,1923,6,263.05,3,0,95
11066,1923,6,280.84,3,0,95
11067,1923,6,13.46,3,0,95
11068,1923,6,37.35,3,0,95
11069,1923,6,37.77,3,0,95
11074,1923,6,30.71,3,0,95
11075,1923,6,12.16,3,0,95
11076,1923,6,514.28,3,0,95
11077,1923,6,10.42,3,0,95
11078,1923,6,229.3,3,0,95
11081,1923,6,48.67,3,0,95
11082,1923,6,40.34,3,0,95
11083,1923,6,28.21,3,0,95
11084,1923,6,479.83,3,0,95
11085,1923,6,245.81,3,0,95
11088,1923,6,22.14,3,0,95
11089,1923,6,10.85,3,0,95
11090,1923,6,478.34,3,0,95
11091,1923,6,12.98,3,0,95
11092,1923,6,287.48,3,0,95
11093,1923,6,13.44,3,0,95
11095,1923,12,30.84,3,0,95
11096,1923,6,186.67,3,0,95
11097,1923,12,19.99,3,0,95
11103,1923,16,26.04,3,0,95
11104,1923,12,43.56,3,0,95
11105,1923,10,263.56,3,0,95
11106,1923,16,504.89,3,0,95
11109,1923,12,22.71,3,0,95
11113,1923,12,10.45,3,0,95
11114,1923,16,94.65,3,0,95
11116,1923,12,9.66,3,0,95
11117,1923,12,10.85,3,0,95
11118,1923,20,26.13,3,0,95
11119,1923,20,53.68,3,0,95
11120,1923,12,12.22,3,0,95
11121,1923,12,41.02,3,0,95
11122,1923,12,11.75,3,0,95
26080,1923,6,23.89,3,0,95
26081,1923,6,254.82,3,0,95
26082,1923,6,19.65,3,0,95
26083,1923,6,9.57,3,0,95
26084,1923,16,20.4,3,0,95
26085,1923,6,31.91,3,0,95
26086,1923,16,375.95,3,0,95
26087,1923,6,16.06,3,0,95
26088,1923,6,18.71,3,0,95
26089,1923,6,301.45,3,0,95
26090,1923,6,17.07,3,0,95
26091,1923,6,484.7,3,0,95
26092,1923,6,48.61,3,0,95
26093,1923,6,23.93,3,0,95
26095,1923,6,368.97,3,0,95
26097,1923,12,38.2,3,0,95
26098,1923,6,15.2,3,0,95
26099,1923,6,13.46,3,0,95
26101,1923,6,294.72,3,0,95
26102,1923,6,304.17,3,0,95
26103,1923,6,15.22,3,0,95
26104,1923,6,20.03,3,0,95
26107,1923,6,12.65,3,0,95
26109,1923,6,31.73,3,0,95
26110,1923,6,24.31,3,0,95
26112,1923,6,14,3,0,95
26116,1923,6,12.59,3,0,95
26117,1923,12,14.6,3,0,95
26118,1923,6,17.38,3,0,95
26119,1923,12,303.15,3,0,95
26124,1923,12,237.66,3,0,95
26125,1923,6,13.05,3,0,95
26126,1923,12,27.79,3,0,95
26128,1923,12,33,3,0,95
26129,1923,6,15.2,3,0,95
26130,1923,12,308.23,3,0,95
26131,1923,6,12.62,3,0,95
26132,1923,12,335.18,3,0,95
26134,1923,12,43.42,3,0,95
26135,1923,6,14.35,3,0,95
26139,1923,6,715.34,3,0,95
26142,1923,6,410.4,3,0,95
26143,1923,6,26.91,3,0,95
26144,1923,24,10.99,3,0,95
26145,1923,24,10.89,3,0,95
26146,1923,4,14,3,0,95
26147,1923,16,24.31,3,0,95
6520,1923,8,19.95,3,0,95
6522,1923,12,26.05,3,0,95
6523,1923,12,36.53,3,0,95
6524,1923,6,8.5,3,0,95
6526,1923,6,37.21,3,0,95
6544,1923,6,10.43,3,0,95
6550,1923,12,22.03,3,0,95
6552,1923,6,22.4,3,0,95
6553,1923,12,16.2,3,0,95
6554,1923,12,15.19,3,0,95
6555,1923,12,23.8,3,0,95
6556,1923,12,23.8,3,0,95
6560,1923,12,352.03,3,0,95
6561,1923,12,24.18,3,0,95
6562,1923,12,20.83,3,0,95
6563,1923,12,21.88,3,0,95
6564,1923,12,22.18,3,0,95
6565,1923,6,15.14,3,0,95
6568,1923,12,155.19,3,0,95
6572,1923,12,237.18,3,0,95
6574,1923,12,239.16,3,0,95
6575,1923,6,12.54,3,0,95
6576,1923,2.25,14.73,3,0,95
6578,1923,12,304.94,3,0,95
6580,1923,12,15.18,3,0,95
6584,1923,12,16.15,3,0,95
6585,1923,6,15.62,3,0,95
6587,1923,6,293.29,3,0,95
6589,1923,6,342.25,3,0,95
6590,1923,6,13.02,3,0,95
6591,1923,2.25,81.7,3,0,95
6592,1923,2.25,17.69,3,0,95
6593,1923,12,51.57,3,0,95
6596,1923,6,633.46,3,0,95
6606,1923,12,306.43,3,0,95
6607,1923,6,22.31,3,0,95
6608,1923,12,17.47,3,0,95
6609,1923,6,20,3,0,95
6610,1923,6,19.48,3,0,95
6611,1923,6,306.34,3,0,95
6613,1923,12,19.73,3,0,95
6622,1923,12,300.88,3,0,95
6623,1923,12,16.92,3,0,95
6624,1923,8,16.37,3,0,95
6629,1923,8,71.73,3,0,95
6632,1923,12,27.97,3,0,95
6633,1923,12,17.88,3,0,95
6637,1923,12,33.87,3,0,95
6638,1923,6,674.45,3,0,95
6639,1923,8,19.65,3,0,95
6640,1923,12,6.38,3,0,95
6645,1923,12,11.03,3,0,95
6646,1923,12,9.6,3,0,95
6650,1923,6,13.43,3,0,95
6651,1923,12,14.27,3,0,95
6652,1923,6,598.64,3,0,95
6653,1923,8,133.02,3,0,95
7424,1923,6,81.26,3,0,95
7473,1923,30,273.02,3,0,95
7486,1923,12,107.84,3,0,95
26148,1923,6,11.28,3,0,95
26149,1923,6,869.82,3,0,95
26150,1923,6,22.57,3,0,95
26151,1923,6,18.23,3,0,95
18128,1923,6,18.76,3,0,95
18129,1923,12,267.26,3,0,95
18130,1923,6,16.7,3,0,95
18132,1923,12,19.79,3,0,95
18133,1923,6,17.72,3,0,95
18135,1923,6,606.89,3,0,95
18136,1923,6,24.53,3,0,95
18138,1923,6,16.74,3,0,95
18140,1923,4,392.61,3,0,95
18174,1923,6,278.72,3,0,95
18176,1923,12,285.69,3,0,95
18184,1923,6,380.65,3,0,95
30546,1923,8,19.5,3,0,95
30547,1923,10,23.15,3,0,95
30549,1923,10,54.23,3,0,95
30552,1923,8,44.54,3,0,95
30555,1923,10,169.73,3,0,95
30559,1923,6,370.4,3,0,95
30560,1923,6,22.2,3,0,95
30561,1923,6,14.35,3,0,95
30562,1923,6,306.92,3,0,95
30563,1923,6,621.1,3,0,95
30564,1923,4,400.54,3,0,95
30565,1923,4,14.76,3,0,95
30566,1923,6,15.65,3,0,95
30568,1923,6,324.42,3,0,95
30569,1923,6,38.23,3,0,95
30570,1923,6,15.19,3,0,95
30571,1923,6,15.63,3,0,95
30572,1923,6,165.81,3,0,95
30573,1923,6,38.64,3,0,95
31599,1923,4,329.34,3,0,95
31614,1923,6,8.29,3,0,95
31660,1923,8,8.26,3,0,95
31661,1923,6,8.26,3,0,95
31666,1923,4,13.92,3,0,95
31667,1923,6,16.41,3,0,95
31668,1923,6,341.69,3,0,95
31669,1923,6,14.76,3,0,95
31670,1923,12,42.03,3,0,95
31673,1923,6,15.22,3,0,95
31674,1923,6,19.98,3,0,95
31675,1923,6,472.79,3,0,95
31676,1923,6,19.97,3,0,95
31677,1923,6,307.73,3,0,95
31678,1923,6,18.24,3,0,95
25490,1923,6,12.16,3,0,95
25491,1923,6,19.97,3,0,95
25492,1923,6,19.1,3,0,95
25493,1923,6,19.54,3,0,95
25494,1923,6,19.97,3,0,95
25505,1923,12,8.15,3,0,95
25506,1923,12,490.19,3,0,95
25510,1923,6,17.86,3,0,95
25511,1923,6,5.32,3,0,95
25514,1923,12,15.19,3,0,95
25516,1923,12,54.71,3,0,95
25517,1923,12,74.7,3,0,95
25519,1923,12,14.31,3,0,95
25520,1923,12,9.56,3,0,95
25521,1923,10,270.47,3,0,95
25522,1923,6,220.61,3,0,95
25525,1923,6,320.08,3,0,95
25526,1923,6,14.35,3,0,95
25529,1923,8,14.41,3,0,95
25531,1923,6,9.73,3,0,95
25532,1923,8,255.95,3,0,95
25535,1923,12,345.94,3,0,95
25537,1923,8,115.48,3,0,95
25538,1923,8,370.33,3,0,95
25542,1923,8,8.24,3,0,95
25549,1923,6,18.67,3,0,95
25562,1923,6,29.19,3,0,95
25568,1923,6,14.55,3,0,95
25569,1923,6,21.73,3,0,95
25570,1923,6,45.39,3,0,95
25571,1923,6,266.96,3,0,95
25572,1923,6,381.99,3,0,95
25573,1923,6,35.16,3,0,95
25575,1923,6,356.56,3,0,95
25580,1923,6,13.45,3,0,95
25581,1923,6,28,3,0,95
25584,1923,6,23.91,3,0,95
25588,1923,6,395.45,3,0,95
25589,1923,6,14.71,3,0,95
25599,1923,6,291.69,3,0,95
25623,1923,6,292.54,3,0,95
25629,1923,12,317.73,3,0,95
25635,1923,12,24.74,3,0,95
25653,1923,6,369.88,3,0,95
25658,1923,6,19.2,3,0,95
25669,1923,6,13.98,3,0,95
25670,1923,6,55.37,3,0,95
25672,1923,6,16.75,3,0,95
25682,1923,12,27.1,3,0,95
25685,1923,6,16.65,3,0,95
25687,1923,12,28.41,3,0,95
25689,1923,6,17.99,3,0,95
25691,1923,6,4.34,3,0,95
25692,1923,6,211.05,3,0,95
25694,1923,6,88.61,3,0,95
25695,1923,6,27.81,3,0,95
25697,1923,12,24.87,3,0,95
25699,1923,12,14.97,3,0,95
25700,1923,6,14.08,3,0,95
25703,1923,6,14.97,3,0,95
25704,1923,12,44.36,3,0,95
25709,1923,6,13.85,3,0,95
25710,1923,6,18.42,3,0,95
21013,1923,12,15.26,3,0,95
21014,1923,12,230.1,3,0,95
41670,1923,4,90.97,3,0,95
41671,1923,30,408.38,3,0,95
41676,1923,8,106.67,3,0,95
41677,1923,12,48.72,3,0,95
41678,1923,6,38,3,0,95
41679,1923,12,421.01,3,0,95
41680,1923,12,23.93,3,0,95
24385,1923,6,14.32,3,0,95
24388,1923,6,11.5,3,0,95
24390,1923,6,69.92,3,0,95
24393,1923,6,13.14,3,0,95
24394,1923,6,314.76,3,0,95
24395,1923,6,16.99,3,0,95
24396,1923,6,63.37,3,0,95
24397,1923,6,64.26,3,0,95
24399,1923,6,17.38,3,0,95
24400,1923,20,36.47,3,0,95
24410,1923,6,312.87,3,0,95
24412,1923,6,32.15,3,0,95
24413,1923,6,19.1,3,0,95
24414,1923,6,317.71,3,0,95
24415,1923,6,23.88,3,0,95
24419,1923,6,251.87,3,0,95
24422,1923,6,320.39,3,0,95
24423,1923,6,12.15,3,0,95
24424,1923,6,17.1,3,0,95
24426,1923,6,446.48,3,0,95
24427,1923,6,508.76,3,0,95
24429,1923,6,7.73,3,0,95
24430,1923,6,15.19,3,0,95
24431,1923,6,245.3,3,0,95
24435,1923,6,20.4,3,0,95
24438,1923,6,13.52,3,0,95
24440,1923,6,50.21,3,0,95
24441,1923,12,85.94,3,0,95
24443,1923,12,30.41,3,0,95
24445,1923,12,403.7,3,0,95
24483,1923,8,13.48,3,0,95
24486,1923,6,23.47,3,0,95
24487,1923,6,29.54,3,0,95
24499,1923,6,267.66,3,0,95
24501,1923,6,45.6,3,0,95
24502,1923,12,20.77,3,0,95
24503,1923,12,291.91,3,0,95
24505,1923,12,312.96,3,0,95
24517,1923,8,46.44,3,0,95
24520,1923,12,106.65,3,0,95
24522,1923,12,121.06,3,0,95
24523,1923,12,266.99,3,0,95
24526,1923,12,18.75,3,0,95
24529,1923,6,26.48,3,0,95
24531,1923,6,292.24,3,0,95
24534,1923,6,5.46,3,0,95
24535,1923,6,404.97,3,0,95
24536,1923,6,31.71,3,0,95
24541,1923,6,18.67,3,0,95
24542,1923,6,320.37,3,0,95
24543,1923,6,21.77,3,0,95
24545,1923,6,318.49,3,0,95
24546,1923,16,287.83,3,0,95
24547,1923,6,17.84,3,0,95
24548,1923,6,16.06,3,0,95
24549,1923,6,15.68,3,0,95
24554,1923,6,415.66,3,0,95
24557,1923,6,612.58,3,0,95
24558,1923,6,325.16,3,0,95
24559,1923,6,14.32,3,0,95
24560,1923,6,18.25,3,0,95
24562,1923,6,304.8,3,0,95
24563,1923,6,287.76,3,0,95
24564,1923,6,371.07,3,0,95
24565,1923,6,25.18,3,0,95
24566,1923,6,29.71,3,0,95
24567,1923,6,25.64,3,0,95
24568,1923,16,36.89,3,0,95
24569,1923,6,12.59,3,0,95
24573,1923,6,11.75,3,0,95
24574,1923,6,312.47,3,0,95
24575,1923,16,284.29,3,0,95
24581,1923,12,15.2,3,0,95
24582,1923,16,18.66,3,0,95
24583,1923,12,284.58,3,0,95
24588,1923,6,7.81,3,0,95
24589,1923,6,85.51,3,0,95
24590,1923,6,8.25,3,0,95
24592,1923,4,7.39,3,0,95
24593,1923,4,13.9,3,0,95
24595,1923,8,34.3,3,0,95
24596,1923,6,6.57,3,0,95
24597,1923,6,12.59,3,0,95
24598,1923,6,21.31,3,0,95
24599,1923,6,12.16,3,0,95
24600,1923,6,17.37,3,0,95
24601,1923,6,15.63,3,0,95
24603,1923,6,20.01,3,0,95
24604,1923,6,15.19,3,0,95
24605,1923,6,587.94,3,0,95
28856,1923,6,27.8,3,0,95
28866,1923,6,119.48,3,0,95
28871,1923,6,13.38,3,0,95
28877,1923,6,366.76,3,0,95
28880,1923,6,283.9,3,0,95
28881,1923,6,26.38,3,0,95
28883,1923,6,320.67,3,0,95
28885,1923,6,2.44,3,0,95
28918,1923,6,305.47,3,0,95
28921,1923,6,351.98,3,0,95
28924,1923,6,19.1,3,0,95
28926,1923,6,282.54,3,0,95
28927,1923,6,31.79,3,0,95
28928,1923,6,15.08,3,0,95
28929,1923,6,390.15,3,0,95
28932,1923,12,22.24,3,0,95
28936,1923,6,13.79,3,0,95
28937,1923,6,22.64,3,0,95
28939,1923,6,18.01,3,0,95
28940,1923,12,179.81,3,0,95
28941,1923,12,151.67,3,0,95
28942,1923,6,300.03,3,0,95
28946,1923,12,204.79,3,0,95
28950,1923,6,698.52,3,0,95
28952,1923,12,416.84,3,0,95
28954,1923,6,381.32,3,0,95
28955,1923,6,11.81,3,0,95
28957,1923,12,57.41,3,0,95
28960,1923,6,18.51,3,0,95
28961,1923,12,243.37,3,0,95
28963,1923,12,35.22,3,0,95
28964,1923,12,23.03,3,0,95
28966,1923,6,21.36,3,0,95
28968,1923,6,15.66,3,0,95
29007,1923,6,17.8,3,0,95
29008,1923,6,12.59,3,0,95
29010,1923,6,195.35,3,0,95
29011,1923,6,11.29,3,0,95
29013,1923,6,17.82,3,0,95
29014,1923,6,400.71,3,0,95
29015,1923,6,11.42,3,0,95
29017,1923,6,41.09,3,0,95
29018,1923,6,212.75,3,0,95
29019,1923,6,16.06,3,0,95
29023,1923,6,17.82,3,0,95
29024,1923,6,10.5,3,0,95
18290,1923,6,141.98,3,0,95
34338,1923,30,453.16,3,0,95
34352,1923,8,86.18,3,0,95
34389,1923,6,438.92,3,0,95
34423,1923,6,18,3,0,95
34429,1923,6,37.16,3,0,95
34430,1923,6,262.7,3,0,95
29695,1923,6,5.22,3,0,95
29698,1923,6,6.02,3,0,95
21888,1923,6,348.49,3,0,95
41763,1923,8,191.47,3,0,95
44835,1923,12,17.11,3,0,95
25058,1923,6,161.54,3,0,95
25060,1923,6,265.63,3,0,95
25066,1923,12,21.72,3,0,95
25067,1923,10,20.85,3,0,95
25069,1923,6,21.26,3,0,95
25074,1923,12,402.05,3,0,95
25075,1923,12,19.55,3,0,95
25078,1923,16,10.83,3,0,95
25083,1923,4,14.65,3,0,95
25085,1923,4,13.17,3,0,95
25087,1923,4,15.15,3,0,95
25088,1923,8,19.2,3,0,95
25089,1923,16,10.55,3,0,95
25090,1923,8,16.27,3,0,95
25094,1923,6,27.2,3,0,95
25098,1923,4,16.74,3,0,95
25099,1923,4,14.92,3,0,95
25103,1923,16,219.96,3,0,95
25105,1923,16,34.31,3,0,95
25108,1923,6,366.61,3,0,95
25111,1923,12,252.68,3,0,95
25112,1923,6,14.42,3,0,95
25116,1923,12,52.08,3,0,95
25118,1923,12,36.47,3,0,95
25120,1923,6,300.42,3,0,95
25121,1923,4,286.14,3,0,95
25122,1923,10,347.8,3,0,95
25123,1923,20,647.88,3,0,95
25125,1923,6,25.72,3,0,95
25126,1923,6,5.67,3,0,95
25127,1923,6,286.69,3,0,95
25128,1923,6,15.1,3,0,95
25129,1923,6,10.51,3,0,95
25130,1923,6,14.35,3,0,95
25131,1923,6,12.62,3,0,95
25132,1923,6,278.86,3,0,95
25133,1923,6,36.05,3,0,95
25134,1923,6,288.7,3,0,95
25135,1923,6,62.1,3,0,95
25136,1923,6,14.76,3,0,95
25137,1923,6,20.84,3,0,95
25139,1923,4,252.36,3,0,95
25140,1923,6,287.15,3,0,95
25141,1923,6,41.22,3,0,95
25142,1923,6,15.68,3,0,95
25143,1923,6,13.02,3,0,95
25144,1923,6,13.46,3,0,95
25148,1923,6,314.19,3,0,95
25149,1923,6,239.39,3,0,95
25151,1923,6,272.84,3,0,95
25152,1923,6,14.33,3,0,95
25154,1923,6,12.51,3,0,95
25155,1923,6,33.42,3,0,95
25156,1923,6,119,3,0,95
25157,1923,6,38.65,3,0,95
25158,1923,6,342.55,3,0,95
25160,1923,16,35.16,3,0,95
25161,1923,16,13.46,3,0,95
25162,1923,16,15.22,3,0,95
25163,1923,8,19.1,3,0,95
25164,1923,6,22.55,3,0,95
25165,1923,6,241.78,3,0,95
25168,1923,6,13.92,3,0,95
25169,1923,6,15.22,3,0,95
25170,1923,8,16.06,3,0,95
25171,1923,6,20.44,3,0,95
25172,1923,6,30.38,3,0,95
25174,1923,4,13.46,3,0,95
25198,1923,12,22,3,0,95
25206,1923,6,16.08,3,0,95
25209,1923,6,4.36,3,0,95
25238,1923,8,325.94,3,0,95
25240,1923,8,19.97,3,0,95
25241,1923,8,23,3,0,95
25251,1923,6,540.35,3,0,95
25252,1923,6,23,3,0,95
25254,1923,6,482.27,3,0,95
25263,1923,8,26.3,3,0,95
25264,1923,8,26.66,3,0,95
25267,1923,8,26.92,3,0,95
44867,1923,6,2.46,3,0,95
44868,1923,6,10.2,3,0,95
44895,1923,16,7.52,3,0,95
27038,1923,6,14.5,3,0,95
27039,1923,6,24.73,3,0,95
27041,1923,12,11.46,3,0,95
27044,1923,6,14.43,3,0,95
27048,1923,6,15.62,3,0,95
27049,1923,6,38.72,3,0,95
27050,1923,8,19.46,3,0,95
27056,1923,6,296.37,3,0,95
27062,1923,6,2.76,3,0,95
27064,1923,20,34.49,3,0,95
27070,1923,8,24,3,0,95
27071,1923,20,93.35,3,0,95
27078,1923,20,34.86,3,0,95
27080,1923,20,16.75,3,0,95
27082,1923,6,13.63,3,0,95
27085,1923,6,36.97,3,0,95
27086,1923,20,197.51,3,0,95
27087,1923,6,11.85,3,0,95
27092,1923,6,24.57,3,0,95
27094,1923,6,11.39,3,0,95
27095,1923,12,22.78,3,0,95
27096,1923,12,18.91,3,0,95
27097,1923,6,23,3,0,95
27099,1923,12,30.35,3,0,95
27108,1923,12,144.58,3,0,95
27110,1923,8,34.43,3,0,95
27112,1923,8,15.35,3,0,95
27114,1923,12,14.26,3,0,95
27117,1923,20,109.21,3,0,95
27120,1923,6,14.69,3,0,95
27122,1923,6,9.9,3,0,95
27133,1923,8,13.51,3,0,95
27134,1923,12,15.94,3,0,95
27135,1923,12,7.82,3,0,95
27136,1923,12,21.33,3,0,95
27137,1923,6,4.09,3,0,95
27140,1923,12,21.35,3,0,95
27152,1923,30,394.25,3,0,95
27156,1923,30,211.24,3,0,95
27157,1923,6,160.15,3,0,95
27160,1923,12,125.55,3,0,95
27161,1923,6,375.87,3,0,95
27162,1923,4,10.17,3,0,95
27163,1923,4,11.92,3,0,95
27167,1923,20,368.56,3,0,95
26595,1923,16,15.63,3,0,95
26597,1923,8,9.56,3,0,95
26598,1923,6,6.08,3,0,95
26600,1923,6,23.4,3,0,95
26602,1923,4,295.15,3,0,95
26606,1923,6,15.63,3,0,95
26612,1923,8,16.01,3,0,95
26614,1923,8,23.14,3,0,95
26615,1923,6,21.84,3,0,95
26617,1923,6,20.73,3,0,95
26621,1923,6,403.48,3,0,95
26622,1923,6,275.67,3,0,95
26623,1923,6,21.77,3,0,95
26624,1923,6,23.26,3,0,95
26628,1923,16,305.12,3,0,95
26629,1923,6,16.54,3,0,95
26630,1923,6,15.14,3,0,95
26633,1923,6,14.13,3,0,95
26634,1923,6,623.64,3,0,95
26635,1923,16,27.56,3,0,95
26638,1923,6,13.93,3,0,95
26639,1923,8,294.27,3,0,95
26640,1923,8,96.79,3,0,95
26641,1923,8,19.14,3,0,95
26642,1923,6,62.6,3,0,95
26643,1923,6,20.91,3,0,95
26645,1923,6,89.5,3,0,95
26647,1923,8,54.77,3,0,95
26650,1923,6,27.78,3,0,95
26651,1923,6,331.39,3,0,95
26652,1923,6,22.14,3,0,95
26653,1923,6,246.3,3,0,95
26654,1923,4,19.82,3,0,95
26655,1923,6,149.89,3,0,95
26657,1923,6,137.24,3,0,95
26660,1923,6,26.48,3,0,95
26662,1923,16,302.68,3,0,95
26663,1923,6,13.31,3,0,95
26664,1923,6,16.65,3,0,95
26665,1923,8,37.69,3,0,95
26666,1923,6,46.35,3,0,95
26668,1923,6,286.63,3,0,95
26669,1923,6,13.46,3,0,95
26670,1923,6,26.04,3,0,95
26672,1923,6,13.95,3,0,95
26673,1923,6,321.3,3,0,95
26674,1923,6,16.06,3,0,95
26675,1923,6,23.88,3,0,95
26679,1923,8,160.28,3,0,95
26687,1923,8,179.93,3,0,95
26689,1923,6,14.5,3,0,95
26691,1923,8,24.36,3,0,95
26694,1923,6,23.91,3,0,95
26695,1923,16,331.62,3,0,95
26696,1923,6,16.52,3,0,95
26697,1923,6,13.89,3,0,95
26699,1923,6,34.29,3,0,95
26700,1923,6,269.17,3,0,95
26701,1923,6,6.96,3,0,95
26702,1923,6,13.92,3,0,95
26703,1923,6,16.06,3,0,95
26705,1923,6,23.88,3,0,95
26706,1923,8,59.55,3,0,95
26707,1923,8,10.84,3,0,95
26708,1923,8,14.91,3,0,95
26711,1923,8,65.37,3,0,95
26712,1923,8,27.94,3,0,95
26715,1923,6,14.12,3,0,95
26716,1923,6,28.62,3,0,95
26718,1923,6,24.99,3,0,95
26720,1923,6,315.81,3,0,95
26721,1923,6,254.36,3,0,95
26722,1923,6,15.36,3,0,95
26726,1923,6,96.11,3,0,95
26732,1923,12,10.37,3,0,95
26733,1923,6,24.59,3,0,95
26734,1923,6,15.79,3,0,95
26735,1923,6,17.72,3,0,95
26736,1923,6,322.27,3,0,95
26737,1923,16,15.54,3,0,95
26739,1923,16,340.73,3,0,95
26744,1923,6,48.47,3,0,95
26745,1923,16,330.02,3,0,95
26747,1923,6,303.39,3,0,95
26750,1923,6,341.08,3,0,95
26752,1923,6,27.78,3,0,95
26753,1923,16,29.95,3,0,95
26754,1923,6,11.29,3,0,95
26755,1923,6,15.72,3,0,95
26756,1923,6,18.71,3,0,95
26757,1923,6,14.76,3,0,95
26761,1923,16,14.33,3,0,95
26762,1923,6,12.59,3,0,95
26763,1923,6,297.2,3,0,95
26764,1923,6,318.21,3,0,95
26767,1923,6,9.89,3,0,95
26771,1923,12,39.58,3,0,95
26773,1923,12,16.89,3,0,95
26774,1923,12,22.37,3,0,95
26777,1923,6,37.33,3,0,95
26778,1923,4,14.33,3,0,95
26779,1923,6,267.36,3,0,95
26781,1923,6,304.34,3,0,95
26782,1923,6,333.73,3,0,95
26784,1923,16,17.46,3,0,95
26785,1923,8,11.69,3,0,95
26786,1923,6,14.76,3,0,95
26787,1923,4,10.86,3,0,95
26788,1923,6,13.46,3,0,95
26789,1923,6,16.06,3,0,95
26790,1923,6,31.25,3,0,95
26793,1923,6,20.44,3,0,95
26794,1923,6,218.73,3,0,95
26795,1923,6,94.38,3,0,95
26796,1923,6,13.25,3,0,95
26797,1923,6,29.63,3,0,95
26798,1923,16,296.09,3,0,95
26799,1923,4,11.36,3,0,95
26800,1923,4,8.56,3,0,95
26801,1923,6,14.22,3,0,95
26802,1923,4,263.94,3,0,95
26803,1923,6,14,3,0,95
26806,1923,8,15.19,3,0,95
26807,1923,4,19,3,0,95
26808,1923,8,303.69,3,0,95
26810,1923,8,38.17,3,0,95
26811,1923,8,149.68,3,0,95
26812,1923,8,33.36,3,0,95
26814,1923,4,18.23,3,0,95
26815,1923,8,13.46,3,0,95
26816,1923,8,20.4,3,0,95
27168,1923,8,325.78,3,0,95
27169,1923,8,18.57,3,0,95
27170,1923,20,48,3,0,95
27174,1923,8,131.05,3,0,95
27176,1923,10,278.72,3,0,95
27177,1923,20,336.79,3,0,95
27178,1923,12,211.25,3,0,95
27179,1923,8,11.72,3,0,95
27180,1923,8,11.73,3,0,95
27181,1923,12,11.28,3,0,95
27182,1923,8,261.81,3,0,95
27183,1923,8,24.74,3,0,95
27185,1923,8,41.37,3,0,95
27189,1923,12,302.76,3,0,95
27190,1923,20,18.09,3,0,95
27192,1923,10,278.21,3,0,95
20320,1923,12,490.08,3,0,95
29471,1923,4,16.15,3,0,95
29472,1923,6,18.62,3,0,95
29476,1923,6,31.24,3,0,95
29477,1923,6,347.42,3,0,95
29479,1923,16,29.92,3,0,95
29482,1923,6,13.25,3,0,95
29484,1923,8,9.79,3,0,95
29485,1923,6,13.25,3,0,95
29486,1923,8,20.84,3,0,95
29487,1923,16,29.18,3,0,95
29488,1923,16,37.33,3,0,95
29489,1923,6,13.46,3,0,95
29490,1923,4,308.47,3,0,95
29491,1923,4,16.1,3,0,95
29494,1923,12,282.69,3,0,95
29495,1923,6,20.44,3,0,95
29497,1923,6,593.43,3,0,95
26153,1923,6,25.18,3,0,95
26157,1923,6,16.13,3,0,95
26158,1923,6,13.79,3,0,95
26159,1923,12,404.66,3,0,95
26160,1923,12,9.64,3,0,95
26161,1923,6,331.98,3,0,95
26164,1923,16,406.77,3,0,95
26165,1923,6,15.19,3,0,95
26166,1923,12,14.32,3,0,95
26168,1923,6,16.06,3,0,95
26170,1923,6,308.04,3,0,95
26171,1923,16,20.87,3,0,95
26172,1923,6,14.35,3,0,95
26173,1923,16,19.99,3,0,95
26177,1923,16,27.35,3,0,95
26181,1923,16,308.46,3,0,95
26184,1923,16,15.78,3,0,95
26185,1923,16,22.76,3,0,95
26186,1923,8,15.89,3,0,95
26187,1923,8,15.35,3,0,95
26188,1923,6,11.4,3,0,95
26189,1923,6,464.99,3,0,95
26190,1923,6,23.3,3,0,95
26191,1923,6,648.18,3,0,95
26192,1923,6,15.35,3,0,95
26193,1923,6,14.37,3,0,95
26194,1923,6,12.65,3,0,95
26195,1923,4,13.87,3,0,95
26196,1923,4,13.89,3,0,95
26197,1923,4,14.76,3,0,95
26198,1923,6,18.23,3,0,95
26199,1923,6,18.71,3,0,95
26202,1923,6,303.39,3,0,95
26203,1923,6,14.35,3,0,95
26205,1923,6,17.84,3,0,95
26206,1923,6,435.02,3,0,95
26207,1923,6,31.7,3,0,95
26209,1923,6,650.64,3,0,95
26210,1923,6,19.12,3,0,95
26211,1923,6,324.87,3,0,95
26212,1923,6,19.54,3,0,95
26214,1923,6,24.65,3,0,95
26220,1923,6,303.51,3,0,95
26221,1923,6,15.62,3,0,95
26223,1923,6,13.06,3,0,95
26224,1923,6,297.73,3,0,95
26225,1923,6,277.7,3,0,95
26227,1923,6,443.15,3,0,95
26228,1923,6,23.89,3,0,95
26229,1923,6,21.38,3,0,95
26230,1923,6,14.32,3,0,95
26231,1923,6,639.8,3,0,95
26232,1923,6,30.39,3,0,95
